service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
235382,1,1,1,1,1,0,0,20250415,20251031
235426,1,1,1,1,0,0,0,20250501,20250930
235428,0,0,0,0,1,0,0,20250501,20250930
235441,1,1,1,1,1,0,0,20240701,20280930
235449,1,1,1,1,1,1,1,20240401,20260529
235452,1,1,1,1,1,1,1,20240401,20260529
235463,1,1,1,1,1,0,0,20240401,20280930
235465,1,1,1,1,1,0,0,20240401,20280930
235466,1,1,1,1,1,1,1,20240401,20250531
235502,1,1,1,1,1,0,0,20241001,20250612
235547,0,0,0,0,1,0,0,20241021,20250531
235548,0,0,0,0,1,0,0,20241021,20250531
235549,0,0,0,0,1,0,0,20241021,20250531
235573,0,0,0,0,0,0,1,20250601,20250831
235580,1,1,1,1,1,1,0,20240401,20261231
235581,1,1,1,1,1,1,1,20240401,20261231
235620,1,1,1,1,1,0,0,20240401,20300331
235825,0,0,0,0,0,0,1,20240120,20260627
235826,1,1,1,1,1,1,1,20240501,20290430
235827,1,1,1,1,1,1,1,20240501,20290430
236452,0,0,0,0,0,1,0,20250501,20250930
236454,0,1,0,0,0,0,0,20250501,20250930
236455,0,0,0,0,0,0,1,20250501,20250930
236457,0,0,1,0,0,0,0,20250501,20251231
236458,0,0,0,0,0,0,1,20250501,20251231
236459,0,0,0,0,1,0,0,20250501,20251231
236498,1,1,1,1,1,1,0,20240501,20280930
236506,0,0,0,0,1,0,1,20250601,20250614
236666,1,1,1,1,1,1,1,20250401,20300331
236667,1,1,1,1,1,1,1,20250401,20300331
236668,1,1,1,1,1,1,1,20250401,20300331
236669,1,1,1,1,1,1,1,20240501,20280930
236670,1,1,1,1,1,1,1,20240413,20300331
237091,1,1,1,1,1,0,0,20240501,20250531
237092,1,1,1,1,1,0,0,20240501,20280930
237103,1,1,1,1,1,1,1,20240501,20260430
237175,1,1,1,1,1,0,1,20250614,20250824
237202,1,1,1,1,1,1,0,20240501,20280930
237225,1,1,1,1,1,1,1,20240501,20280930
237283,1,1,1,1,1,0,0,20240501,20300630
237284,1,1,1,1,1,0,0,20240501,20300630
237325,1,1,1,1,1,1,0,20240501,20280930
237354,1,1,1,1,1,1,1,20240501,20280930
237415,0,0,0,0,1,0,0,20250601,20260529
237416,0,0,0,0,1,0,0,20250601,20260529
237417,0,0,0,0,1,0,0,20250601,20260529
237528,1,1,1,1,1,0,0,20240429,20260529
237773,1,1,1,1,1,0,0,20240501,20300331
237778,1,1,1,1,1,1,0,20240505,20280501
237824,1,1,1,1,1,1,1,20240501,20250617
237830,1,1,1,1,1,1,0,20240501,20271031
237831,1,1,1,1,1,1,1,20240501,20271031
237832,0,0,0,0,0,0,1,20240501,20271031
238065,1,1,1,1,1,0,0,20240601,20280930
238069,1,1,1,1,1,0,0,20240601,20280930
238233,1,1,1,1,1,1,0,20240601,20260529
238272,1,1,1,1,1,0,0,20240901,20250609
238510,1,1,1,1,1,0,0,20240429,20300331
238511,0,0,0,0,0,1,0,20250303,20260529
238512,0,0,0,0,0,0,1,20250303,20260529
238513,0,0,0,0,0,0,1,20250303,20260529
238523,1,1,1,1,1,0,0,20240429,20300331
238589,1,1,1,1,1,1,0,20250610,20250831
238692,1,1,1,1,1,1,1,20240601,20260630
238694,0,0,0,0,1,1,1,20240901,20250531
238695,1,1,1,1,1,1,1,20240601,20260131
238696,1,1,1,1,1,1,1,20240601,20260131
238698,1,1,1,1,1,1,1,20240601,20260131
238699,1,1,1,1,1,1,1,20240601,20260131
238700,1,1,1,1,1,1,1,20250601,20250830
238701,0,0,0,0,1,0,1,20240831,20250530
238775,0,0,0,0,0,1,0,20240513,20260529
238776,0,0,0,0,0,1,1,20240513,20260529
238777,1,1,1,1,1,1,0,20240513,20260529
238778,1,1,1,1,1,0,0,20240513,20260529
238779,1,1,1,1,1,1,1,20240513,20260529
238780,1,0,1,0,1,0,0,20240513,20260529
238781,0,1,0,1,0,0,0,20240513,20260529
238784,1,1,1,1,1,1,0,20240513,20260529
238785,1,1,1,1,1,1,1,20240513,20260529
238786,0,0,0,0,0,1,0,20240513,20260529
238790,0,0,1,0,0,0,0,20240513,20260529
238817,1,1,1,1,1,1,1,20210601,20260115
238818,1,1,1,1,1,1,1,20210601,20260115
238943,0,0,0,0,1,0,0,20250501,20250930
239050,0,0,0,0,0,1,0,20250601,20260529
239051,0,0,0,0,0,1,0,20250601,20260529
239052,0,0,0,0,0,1,0,20250601,20260529
239053,0,0,0,0,0,1,0,20250601,20260529
239054,0,0,0,0,0,1,0,20250601,20260529
239055,0,0,0,0,0,1,0,20250601,20260529
239156,1,1,1,1,1,0,0,20250601,20260529
239157,1,1,1,1,1,0,0,20250601,20260529
239158,1,1,1,1,1,0,0,20250601,20260529
239159,1,1,1,1,1,0,0,20250601,20260529
239160,1,1,1,1,1,0,0,20250601,20260529
239161,1,1,1,1,1,0,0,20250601,20260529
239162,1,1,1,1,1,0,0,20240701,20280930
239172,1,1,1,1,1,0,0,20240826,20250608
239173,1,1,1,1,1,0,0,20240826,20250608
239174,1,1,1,1,1,0,0,20240826,20250608
239175,1,1,1,1,1,0,0,20240826,20250608
239209,0,0,0,0,0,1,0,20240601,20250531
239210,0,0,0,0,0,1,0,20240601,20250531
239211,0,0,0,0,0,1,0,20240601,20250531
239212,0,0,0,0,0,1,0,20240601,20250531
239213,0,0,0,0,0,1,0,20240601,20250531
239214,0,0,0,0,0,1,0,20240601,20250531
239215,0,0,0,0,0,1,0,20240601,20250531
239284,1,1,1,1,1,1,1,20240601,20260115
239292,1,1,1,1,1,1,1,20240601,20260630
239293,1,1,1,1,1,1,1,20240601,20260630
239354,1,1,1,1,1,0,0,20240701,20260529
239355,1,1,1,1,1,0,0,20240701,20260529
239356,1,1,1,1,1,0,0,20240701,20260529
239357,1,1,1,1,1,0,0,20240701,20260529
239358,1,1,1,1,1,0,0,20240701,20260529
239365,1,1,1,1,1,0,0,20240601,20280930
239398,1,1,1,1,1,0,0,20241001,20250831
239399,0,0,0,0,0,1,1,20241001,20250831
239400,0,0,0,0,0,1,1,20241001,20250831
239401,0,0,0,0,0,1,1,20241001,20250831
239402,0,0,0,0,0,1,1,20241001,20250831
239451,1,1,1,1,1,0,0,20241001,20250831
239452,1,1,1,1,1,0,0,20241001,20250831
239453,1,1,1,1,1,0,0,20241001,20250831
239468,1,1,1,1,1,0,0,20241001,20250831
239469,1,1,1,1,1,0,0,20241001,20250831
239470,1,1,1,1,1,0,0,20241001,20250831
239471,1,1,1,1,1,0,0,20241001,20250831
239472,1,1,1,1,1,0,0,20241001,20250831
239484,1,1,1,1,1,0,0,20241001,20250831
239530,1,1,1,1,1,0,0,20240601,20300331
239531,1,1,1,1,1,0,0,20240601,20300331
239532,1,1,1,1,1,0,0,20240601,20300331
239533,1,1,1,1,1,0,0,20240601,20300331
239534,1,1,1,1,1,0,0,20240601,20300331
239535,1,1,1,1,1,0,0,20240601,20300331
239536,0,0,0,0,0,1,1,20240601,20300331
239537,0,0,0,0,0,1,1,20240601,20300331
239538,0,0,0,0,0,1,1,20240601,20300331
239539,0,0,0,0,0,1,1,20240601,20300331
239540,0,0,0,0,0,1,1,20240601,20300331
239541,0,0,0,0,0,1,1,20240601,20300331
239542,0,0,0,0,0,1,1,20240601,20300331
239696,1,1,1,1,1,0,0,20240601,20250930
239888,1,1,1,1,1,0,0,20241021,20250531
239889,1,1,1,1,1,0,0,20241021,20250531
239890,1,1,1,1,1,0,0,20241021,20250531
239891,1,1,1,1,1,0,0,20241021,20250531
239892,1,1,1,1,1,0,0,20241021,20250531
239893,1,1,1,1,1,0,0,20241021,20250531
239894,1,1,1,1,1,0,0,20241021,20250531
239895,1,1,1,1,1,0,0,20241021,20250531
239896,1,1,1,1,1,0,0,20241021,20250531
239897,1,1,1,1,1,0,0,20241021,20250531
239898,1,1,1,1,1,0,0,20241021,20250531
239899,1,1,1,1,1,0,0,20241021,20250531
239900,1,1,1,1,1,0,0,20241021,20250531
239901,1,1,1,1,1,0,0,20241021,20250531
239914,1,1,1,1,1,1,1,20240601,20260529
239916,1,0,0,1,0,0,0,20240601,20250930
239953,0,0,0,0,0,1,0,20250421,20250609
239974,1,1,1,1,1,1,1,20250601,20250831
239975,1,1,1,1,1,1,1,20250601,20250831
240004,0,0,0,0,0,1,0,20240601,20260529
240005,0,0,0,0,0,1,0,20240601,20260529
240006,0,0,0,0,0,1,0,20240601,20260529
240007,1,1,1,1,1,1,1,20250601,20250831
240008,1,1,1,1,1,1,1,20250601,20250831
240009,1,1,1,1,1,1,1,20250601,20250831
240010,1,1,1,1,1,1,1,20240901,20250531
240011,1,1,1,1,1,1,1,20240901,20250531
240012,1,1,1,1,1,1,1,20240901,20250531
240013,1,1,1,1,1,1,1,20240901,20250531
240014,1,1,1,1,1,1,1,20240901,20250531
240035,0,0,0,0,0,0,1,20240601,20260529
240036,0,0,0,0,0,0,1,20240601,20260529
240060,0,0,0,0,0,1,0,20240901,20250531
240061,1,1,1,1,1,1,0,20240901,20250531
240157,0,0,0,0,1,0,1,20240601,20260529
240226,1,1,1,1,1,0,0,20250201,20290630
240388,1,1,1,1,1,0,0,20250201,20300930
240453,1,1,1,1,1,0,0,20240601,20260529
240455,1,1,1,1,1,0,0,20240601,20260529
240456,1,1,1,1,1,0,0,20240601,20260529
240459,1,1,1,1,1,1,1,20250613,20250831
240467,1,1,0,1,1,0,0,20240601,20260529
240475,0,0,1,0,0,0,0,20240601,20260529
240476,0,0,1,0,0,0,0,20240601,20260529
240485,0,0,1,0,0,1,1,20240601,20260529
240495,0,0,0,0,0,1,1,20240601,20260529
240514,1,1,1,1,1,1,1,20240601,20260529
240518,0,0,0,0,0,0,1,20240601,20260529
240528,0,0,0,0,0,1,0,20240601,20260529
240625,1,1,1,1,1,0,0,20240903,20250605
240630,1,1,1,1,1,0,0,20240903,20250606
240655,1,1,1,1,1,0,0,20240601,20260529
240656,1,1,1,1,1,0,0,20240601,20260529
240662,1,1,1,1,1,1,1,20240601,20260529
240668,0,0,0,0,0,1,1,20240601,20260529
240674,0,0,0,0,0,1,0,20240601,20260529
240911,0,0,0,0,1,0,0,20250606,20250606
240912,0,0,0,0,1,0,0,20250606,20250606
240918,1,1,1,1,1,0,0,20250201,20290630
240919,1,1,1,1,1,1,0,20250201,20290630
240921,1,1,1,1,1,0,0,20250201,20290630
240923,1,1,1,1,1,0,0,20250201,20290630
240925,1,1,1,1,1,1,1,20250201,20290630
240927,1,1,1,1,1,1,1,20250201,20290630
240929,1,1,1,1,1,0,0,20250201,20290630
241116,1,1,1,1,1,0,0,20250610,20250831
241128,0,0,0,0,0,1,0,20250610,20250831
241404,1,1,1,1,1,0,0,20240902,20250606
241411,1,1,1,1,1,0,0,20240902,20250606
241412,1,1,1,1,1,0,0,20240902,20250605
241413,1,1,1,1,1,0,0,20240902,20250605
241414,1,1,1,1,1,0,0,20250106,20250605
241415,1,1,1,1,1,0,0,20250106,20250605
241416,1,1,1,1,1,0,0,20250106,20250605
241418,1,1,1,1,1,0,0,20250106,20250605
241419,1,1,1,1,1,0,0,20250106,20250605
241420,1,1,1,1,1,0,0,20250106,20250605
241421,1,1,1,1,0,0,0,20240902,20250605
241422,1,1,1,1,0,0,0,20240902,20250605
241428,0,0,0,0,1,0,0,20240902,20250530
241429,0,0,0,0,1,0,0,20240902,20250530
241451,1,1,1,1,1,1,1,20240601,20290531
241469,1,1,1,1,1,0,0,20250601,20260529
241470,1,1,1,1,1,0,0,20250601,20260529
241471,1,1,1,1,1,0,0,20250601,20260529
241472,1,1,1,1,1,0,0,20250601,20260529
241473,1,1,1,1,1,0,0,20250601,20260529
241474,1,1,1,1,1,0,0,20250601,20260529
241475,1,1,1,1,1,0,0,20250601,20260529
241476,1,1,1,1,1,0,0,20250601,20260529
241477,1,1,1,1,1,0,0,20250601,20260529
241479,1,1,1,1,1,0,0,20250601,20260529
241480,1,1,1,1,1,0,0,20250601,20260529
241481,1,1,1,1,1,0,0,20250601,20260529
241482,1,1,1,1,1,0,0,20250601,20260529
241581,1,1,1,1,1,0,0,20250201,20290630
241623,0,0,0,0,1,0,0,20240621,20250531
241624,0,0,0,0,1,0,0,20240621,20250531
241625,0,0,0,0,1,0,0,20240621,20250531
241757,1,1,1,1,1,0,0,20250201,20290630
241776,1,1,1,1,1,0,1,20250620,20250831
241963,1,1,1,1,1,0,0,20240617,20260529
241964,1,1,1,1,1,0,0,20240617,20260529
241965,1,1,1,1,1,1,1,20240617,20260529
241966,0,0,0,0,0,1,1,20240617,20260529
241967,1,1,1,1,1,0,0,20240617,20260529
241969,1,1,1,1,1,1,1,20240617,20260529
241970,1,1,1,1,1,0,0,20240617,20260529
241971,1,1,1,1,1,0,0,20240617,20260529
242049,0,0,0,0,0,1,0,20241021,20250531
242050,0,0,0,0,0,1,0,20241021,20250531
242051,0,0,0,0,0,1,0,20241021,20250531
242137,0,0,1,0,0,0,0,20250201,20300930
242138,0,0,0,0,0,1,0,20250201,20300930
242153,0,0,0,1,0,0,0,20250201,20300930
242170,1,1,0,0,1,1,0,20250201,20300930
242172,1,1,1,1,1,1,0,20250201,20300930
242174,1,1,1,1,1,0,0,20250201,20300930
242189,1,1,1,1,0,0,0,20250201,20300930
242190,0,0,0,0,1,0,0,20250201,20300930
242209,1,1,1,1,1,1,1,20230901,20261114
242574,0,0,0,0,0,1,0,20240621,20250531
242575,0,0,0,0,0,1,0,20240621,20250531
242576,0,0,0,0,0,1,0,20240621,20250531
242586,1,1,1,1,1,0,0,20241001,20250831
242659,1,1,1,1,1,0,0,20250201,20300930
242705,0,1,0,0,0,0,0,20240902,20260529
242707,0,0,0,0,1,0,0,20240902,20260529
242710,1,0,0,1,1,0,1,20240901,20250619
242719,1,1,1,1,1,1,1,20250601,20250831
242720,1,1,1,1,1,1,1,20250601,20250831
242722,1,1,1,1,1,1,1,20250601,20250831
242728,0,0,0,0,1,0,1,20240901,20250614
242734,1,1,1,1,1,0,0,20250201,20290630
242735,1,1,1,1,1,1,1,20240620,20261231
242736,1,1,1,1,1,0,0,20250201,20290630
242740,0,0,0,0,1,1,1,20240901,20250531
242741,1,0,0,0,0,1,0,20240901,20250531
242852,0,0,0,0,0,1,1,20240801,20280930
242907,1,1,1,1,1,0,0,20250201,20290630
243018,1,1,1,1,1,0,0,20240826,20250608
243019,1,1,1,1,1,0,0,20240826,20250608
243020,1,1,1,1,1,0,0,20240826,20250608
243021,1,1,1,1,1,0,0,20240826,20250608
243022,1,1,1,1,1,0,0,20240826,20250608
243023,0,0,0,0,0,1,1,20240826,20250608
243024,0,0,0,0,0,1,1,20240826,20250608
243025,0,0,0,0,0,1,1,20240826,20250608
243026,0,0,0,0,0,1,1,20240826,20250608
243027,1,1,1,1,1,0,0,20240826,20250608
243028,1,1,1,1,1,0,0,20240826,20250608
243029,1,1,1,1,1,0,0,20240826,20250608
243030,1,1,1,1,1,0,0,20240826,20250608
243031,1,1,1,1,1,0,0,20240826,20250608
243032,1,1,1,1,1,0,0,20240826,20250608
243033,1,1,1,1,1,0,0,20240826,20250608
243034,1,1,1,1,1,0,0,20240826,20250608
243035,1,1,1,1,1,0,0,20240826,20250608
243036,0,0,0,0,0,1,1,20240826,20250608
243037,0,0,0,0,0,1,1,20240826,20250608
243038,0,0,0,0,0,1,1,20240826,20250608
243040,1,1,1,1,1,0,0,20240826,20250608
243041,1,1,1,1,1,0,0,20240826,20250608
243042,1,1,1,1,1,0,0,20240826,20250608
243043,1,1,1,1,1,0,0,20240826,20250608
243044,1,1,1,1,1,0,0,20240826,20250608
243045,1,1,1,1,1,0,0,20240826,20250608
243046,0,0,0,0,0,1,1,20240826,20250608
243047,0,0,0,0,0,1,1,20240826,20250608
243048,0,0,0,0,0,1,1,20240826,20250608
243057,1,1,1,1,1,0,0,20240826,20250608
243058,1,1,1,1,1,0,0,20240826,20250608
243059,1,1,1,1,1,0,0,20240826,20250608
243060,1,1,1,1,1,0,0,20240826,20250608
243061,0,0,0,0,0,1,1,20240826,20250608
243062,0,0,0,0,0,1,1,20240826,20250608
243063,0,0,0,0,0,1,1,20240826,20250608
243072,1,1,1,1,1,0,0,20240826,20250608
243073,1,1,1,1,1,0,0,20240826,20250608
243074,1,1,1,1,1,0,0,20240826,20250608
243075,1,1,1,1,1,0,0,20240826,20250608
243076,1,1,1,1,1,0,0,20240826,20250608
243077,1,1,1,1,1,0,0,20240826,20250608
243078,1,1,1,1,1,0,0,20240826,20250608
243079,1,1,1,1,1,0,0,20240826,20250608
243080,0,0,0,0,0,1,1,20240826,20250608
243081,0,0,0,0,0,1,1,20240826,20250608
243082,0,0,0,0,0,1,1,20240826,20250608
243083,0,0,0,0,0,1,1,20240826,20250608
243084,0,0,0,0,0,1,1,20240826,20250608
243085,0,0,0,0,0,1,1,20240826,20250608
243104,1,1,1,1,1,0,0,20240826,20250608
243105,1,1,1,1,1,0,0,20240826,20250608
243106,1,1,1,1,1,0,0,20240826,20250608
243107,1,1,1,1,1,0,0,20240826,20250608
243108,1,1,1,1,1,0,0,20240826,20250608
243109,1,1,1,1,1,0,0,20240826,20250608
243110,1,1,1,1,1,0,0,20240826,20250608
243111,1,1,1,1,1,0,0,20240826,20250608
243112,0,0,0,0,0,1,1,20240826,20250608
243113,0,0,0,0,0,1,1,20240826,20250608
243114,0,0,0,0,0,1,1,20240826,20250608
243115,0,0,0,0,0,1,1,20240826,20250608
243116,0,0,0,0,0,1,1,20240826,20250608
243117,0,0,0,0,0,1,1,20240826,20250608
243299,1,1,1,1,1,0,0,20240826,20250608
243300,1,1,1,1,1,0,0,20240826,20250608
243301,1,1,1,1,1,0,0,20240826,20250608
243302,1,1,1,1,1,0,0,20240826,20250608
243303,1,1,1,1,1,0,0,20240826,20250608
243304,1,1,1,1,1,0,0,20240826,20250608
243305,1,1,1,1,1,0,0,20240826,20250608
243313,0,0,0,0,0,1,1,20240826,20250608
243314,0,0,0,0,0,1,1,20240826,20250608
243315,0,0,0,0,0,1,1,20240826,20250608
243316,1,1,1,1,1,0,0,20240826,20250608
243317,1,1,1,1,1,0,0,20240826,20250608
243318,1,1,1,1,1,0,0,20240826,20250608
243319,0,0,0,0,0,1,1,20240826,20250608
243320,0,0,0,0,0,1,1,20240826,20250608
243335,0,0,0,0,0,1,1,20240826,20250608
243336,0,0,0,0,0,1,1,20240826,20250608
243337,0,0,0,0,0,1,1,20240826,20250608
243338,0,0,0,0,0,1,1,20240826,20250608
243342,1,1,1,1,1,0,0,20240826,20250608
243351,0,0,0,0,0,1,0,20240826,20250608
243352,0,0,0,0,0,0,1,20240826,20250608
243524,1,1,1,1,1,1,1,20240901,20261114
243529,0,0,0,0,0,1,1,20240826,20250608
243530,0,0,0,0,0,1,1,20240826,20250608
243531,0,0,0,0,0,1,1,20240826,20250608
243532,0,0,0,0,0,1,1,20240826,20250608
243533,0,0,0,0,0,1,1,20240826,20250608
243534,0,0,0,0,0,1,1,20240826,20250608
243600,1,1,1,1,1,0,0,20240826,20250608
243601,1,1,1,1,1,0,0,20240826,20250608
243602,1,1,1,1,1,0,0,20240826,20250608
243603,1,1,1,1,1,0,0,20240826,20250608
243604,1,1,1,1,1,0,0,20240826,20250608
243605,1,1,1,1,1,0,0,20240826,20250608
243606,1,1,1,1,1,0,0,20240826,20250608
243677,1,1,1,1,1,0,0,20240826,20250608
243678,0,0,0,0,0,1,0,20240826,20250608
243688,1,1,1,1,1,1,1,20240801,20290731
243689,1,1,1,1,1,1,1,20240801,20290731
243690,1,1,1,1,1,1,1,20240801,20290731
243691,1,1,1,1,1,1,0,20240801,20290731
243692,1,1,1,1,1,1,0,20240801,20290731
243693,1,1,1,1,1,1,1,20240801,20290731
243694,1,1,1,1,1,1,1,20240801,20290731
243740,1,1,1,1,1,0,0,20240901,20250531
243741,1,1,1,1,1,0,0,20240901,20250531
243742,1,1,1,1,1,0,0,20240901,20250531
243743,1,1,1,1,1,0,0,20240901,20250531
243744,1,1,1,1,1,0,0,20240901,20250531
243745,1,1,1,1,1,0,0,20240901,20250531
243746,1,1,1,1,1,0,0,20240901,20250531
243747,1,1,1,1,1,0,0,20240901,20250531
243748,1,1,1,1,1,0,0,20240901,20250531
243749,1,1,1,1,1,0,0,20240901,20250531
243750,1,1,1,1,1,0,0,20240901,20250531
243751,1,1,1,1,1,0,0,20240901,20250531
243752,1,1,1,1,1,0,0,20240901,20250531
243753,1,1,1,1,1,0,0,20240901,20250531
243780,1,1,1,1,1,0,0,20241001,20250831
243781,1,1,1,1,1,0,0,20241001,20250831
243782,1,1,1,1,1,0,0,20241001,20250831
243783,1,1,1,1,1,0,0,20241001,20250831
243790,1,1,1,1,1,0,0,20241001,20250831
243793,1,1,1,1,1,0,0,20241001,20250831
243794,1,1,1,1,1,0,0,20241001,20250831
243795,1,1,1,1,1,0,0,20241001,20250831
243796,1,1,1,1,1,0,0,20241001,20250831
243797,1,1,1,1,1,0,0,20241001,20250831
243798,1,1,1,1,1,0,0,20241001,20250831
243799,1,1,1,1,1,0,0,20241001,20250831
243800,1,1,1,1,1,0,0,20241001,20250831
243829,1,0,1,0,1,1,0,20250201,20290630
243874,0,0,0,0,0,1,0,20250201,20290630
243884,0,0,0,0,0,1,0,20250201,20290630
243989,1,1,1,1,1,1,0,20250201,20290630
243991,0,0,0,0,0,1,0,20250201,20290630
244007,1,1,1,1,1,1,0,20250201,20290630
244011,0,0,0,0,0,0,1,20250201,20290630
244017,1,1,1,1,1,1,1,20250201,20290630
244019,0,0,0,0,0,1,1,20250201,20290630
244037,0,0,0,0,0,1,1,20250201,20290630
244039,0,0,0,0,0,1,1,20250201,20290630
244040,1,1,1,1,1,0,0,20240901,20250609
244045,1,1,1,1,1,1,1,20250201,20290630
244240,0,0,0,0,0,1,1,20241001,20250831
244241,0,0,0,0,0,1,1,20241001,20250831
244242,0,0,0,0,0,1,1,20241001,20250831
244243,0,0,0,0,0,1,1,20241001,20250831
244244,0,0,0,0,0,1,1,20241001,20250831
244245,0,0,0,0,0,1,1,20241001,20250831
244246,0,0,0,0,0,1,1,20241001,20250831
244248,0,0,0,0,0,1,1,20241001,20250831
244249,0,0,0,0,0,1,1,20241001,20250831
244250,0,0,0,0,0,1,1,20241001,20250831
244251,0,0,0,0,0,1,1,20241001,20250831
244255,0,0,0,0,0,1,1,20241001,20250831
244492,1,1,1,1,1,0,0,20240903,20250608
244493,1,1,1,1,1,0,0,20240903,20250608
244504,1,1,1,1,1,0,0,20240903,20250607
244520,1,1,1,1,1,0,0,20240902,20250606
244521,1,1,1,1,1,0,0,20240902,20250606
244522,1,1,1,1,1,0,0,20240902,20250606
244559,1,1,1,1,1,0,0,20240901,20250608
244560,1,1,1,1,1,0,0,20240901,20250608
244567,1,1,1,1,1,0,0,20240903,20250607
244620,1,1,1,1,1,0,0,20240801,20280930
244636,1,1,1,1,1,0,0,20240801,20280930
244671,1,1,1,1,1,0,0,20240826,20250608
244672,1,1,1,1,1,0,0,20240826,20250608
244673,1,1,1,1,1,0,0,20240826,20250608
244674,1,1,1,1,1,0,0,20240826,20250608
244675,1,1,1,1,1,0,0,20240826,20250608
244676,1,1,1,1,1,0,0,20240826,20250608
244677,1,1,1,1,1,0,0,20240826,20250608
244678,1,1,1,1,1,0,0,20240826,20250608
244679,1,1,1,1,1,0,0,20240826,20250608
244680,1,1,1,1,1,0,0,20240826,20250608
244681,1,1,1,1,1,0,0,20240826,20250608
244972,0,0,0,0,0,1,0,20240902,20250608
245061,1,1,1,1,1,0,0,20240801,20280930
245063,1,1,1,1,1,0,0,20240801,20280930
245064,1,1,1,1,1,0,0,20240801,20280930
245065,1,1,1,1,1,0,0,20240801,20280930
245107,1,1,1,1,1,1,1,20240712,20300331
245256,0,0,0,0,0,1,0,20240901,20260529
245257,0,0,0,0,0,1,0,20240901,20260529
245259,0,0,0,0,0,1,0,20240901,20260529
245260,0,0,0,0,0,1,0,20240901,20260529
245277,0,0,0,0,0,1,1,20240902,20260529
245278,0,0,0,0,0,1,1,20240902,20260529
245279,0,0,0,0,0,1,1,20240902,20260529
245281,0,0,0,0,0,1,1,20240902,20260529
245285,0,0,0,0,0,1,1,20240902,20260529
245308,1,1,1,1,1,0,0,20240902,20260529
245331,1,1,1,1,1,0,0,20240902,20250608
245349,1,1,1,1,1,0,0,20240902,20250615
245350,1,1,1,1,1,0,0,20240902,20250615
245351,1,1,1,1,1,0,0,20240902,20250615
245352,1,1,1,1,1,0,0,20240902,20250615
245353,1,1,1,1,1,0,0,20240902,20250615
245354,1,1,1,1,1,0,0,20240902,20250615
245355,1,1,1,1,1,0,0,20240902,20250615
245779,1,1,1,1,1,0,0,20250421,20251214
245881,1,0,1,1,0,0,0,20250610,20260529
245882,0,1,0,0,1,0,0,20250610,20260529
245883,0,0,0,0,0,1,1,20250610,20260529
246010,1,1,1,1,1,0,0,20240902,20250610
246011,1,1,1,1,1,0,0,20240902,20250610
246012,1,1,1,1,1,0,0,20240902,20250610
246013,1,1,1,1,1,0,0,20240902,20250610
246014,1,1,1,1,1,0,0,20240902,20250610
246015,1,1,1,1,1,0,0,20240902,20250610
246016,1,1,1,1,1,0,0,20240902,20250610
246017,1,1,1,1,1,0,0,20240902,20250610
246018,1,1,1,1,1,0,0,20240902,20250610
246019,1,1,1,1,1,0,0,20240902,20250610
246020,1,1,1,1,1,0,0,20240903,20250610
246021,1,1,1,1,1,0,0,20240903,20250610
246022,1,1,1,1,1,0,0,20240903,20250610
246023,1,1,1,1,1,0,0,20240903,20250610
246024,1,1,1,1,1,0,0,20240903,20250610
246025,1,1,1,1,1,0,0,20240903,20250609
246026,1,1,1,1,1,0,0,20240903,20250609
246027,1,1,1,1,1,0,0,20240903,20250609
246028,1,1,1,1,1,0,0,20240903,20250609
246029,1,1,1,1,1,0,0,20240903,20250609
246030,1,1,1,1,1,0,0,20250106,20250610
246031,1,1,1,1,1,0,0,20250106,20250610
246032,1,1,1,1,1,0,0,20240902,20250609
246033,1,1,1,1,1,0,0,20240902,20250609
246035,0,0,0,0,1,0,0,20240902,20250609
246036,1,1,1,1,1,0,0,20240902,20250609
246085,0,0,0,0,0,1,1,20250201,20290630
246127,1,1,1,1,1,0,0,20240902,20250608
246128,1,1,1,1,1,0,0,20240902,20250608
246129,0,0,0,0,0,1,1,20240902,20260529
246130,0,0,0,0,0,1,1,20240902,20260529
246133,1,1,1,1,1,0,0,20240902,20250608
246134,1,1,1,1,1,0,0,20240902,20250608
246135,1,1,1,1,1,0,0,20250201,20300930
246142,1,1,1,1,1,0,0,20240902,20260529
246156,0,0,0,0,0,1,1,20240902,20260529
246182,1,1,1,1,1,0,0,20240801,20260529
246183,1,1,1,1,1,0,0,20240901,20250531
246184,1,1,1,1,1,0,0,20240901,20250531
246185,1,1,1,1,1,0,0,20240901,20250531
246186,1,1,1,1,1,0,0,20240901,20250531
246187,1,1,1,1,1,0,0,20240901,20250531
246188,1,1,1,1,1,0,0,20240901,20250531
246189,1,1,1,1,1,0,0,20240901,20250531
246190,1,1,1,1,1,0,0,20240901,20250531
246191,1,1,1,1,1,0,0,20240901,20250531
246192,1,1,1,1,1,0,0,20240901,20250531
246193,1,1,1,1,1,0,0,20240901,20250531
246203,1,1,1,1,1,0,0,20250201,20300930
246338,1,1,1,1,1,1,1,20250201,20300930
246345,0,0,0,0,0,0,1,20240120,20260627
246356,0,0,0,0,0,1,1,20240902,20260529
246357,0,0,0,0,0,1,1,20240902,20260529
246358,0,0,0,0,0,1,1,20240902,20260529
246359,0,0,0,0,0,1,1,20240902,20260529
246360,0,0,0,0,0,1,1,20240902,20260529
246366,1,1,1,1,1,1,1,20240801,20260529
246367,0,0,0,0,0,1,1,20240902,20260529
246368,0,0,0,0,0,1,1,20240902,20260529
246369,0,0,0,0,0,1,1,20240902,20260529
